movie_id,movie_title,duration,color,language,country,content_rating,budget,title_year,imdb_score,aspect_ratio,movie_imdb_link
1574,Mr. Holland's Opus ,143,Color,English,USA,PG,6500000,1995,7.3,2.35,http://www.imdb.com/title/tt0113862/?ref_=fn_tt_tt_1
1575,Criminal ,113,Color,English,UK,R,31500000,2016,6.3,2.35,http://www.imdb.com/title/tt3014866/?ref_=fn_tt_tt_1
1576,Out of Africa ,161,Color,English,USA,PG,31000000,1985,7.2,1.85,http://www.imdb.com/title/tt0089755/?ref_=fn_tt_tt_1
1577,Flight ,138,Color,English,USA,R,31000000,2012,7.3,2.35,http://www.imdb.com/title/tt1907668/?ref_=fn_tt_tt_1
1578,Moonraker ,126,Color,English,UK,PG,34000000,1979,6.3,2.35,http://www.imdb.com/title/tt0079574/?ref_=fn_tt_tt_1
1579,The Grand Budapest Hotel ,99,Color,English,USA,R,25000000,2014,8.1,1.37,http://www.imdb.com/title/tt2278388/?ref_=fn_tt_tt_1
1580,Hearts in Atlantis ,101,Color,English,USA,PG-13,31000000,2001,6.9,2.35,http://www.imdb.com/title/tt0252501/?ref_=fn_tt_tt_1
1581,Arachnophobia ,103,Color,English,USA,PG-13,31000000,1990,6.3,1.85,http://www.imdb.com/title/tt0099052/?ref_=fn_tt_tt_1
1582,Frequency ,118,Color,English,USA,PG-13,31000000,2000,7.3,2.35,http://www.imdb.com/title/tt0186151/?ref_=fn_tt_tt_1
1583,Ghostbusters ,116,Color,English,USA,PG-13,144000000,2016,5.5,2.35,http://www.imdb.com/title/tt1289401/?ref_=fn_tt_tt_1
1584,Vacation ,99,Color,English,USA,R,31000000,2015,6.1,2.35,http://www.imdb.com/title/tt1524930/?ref_=fn_tt_tt_1
1585,Get Shorty ,105,Color,English,USA,R,30250000,1995,6.9,1.85,http://www.imdb.com/title/tt0113161/?ref_=fn_tt_tt_1
1586,Chicago ,113, Black and White,English,USA,PG-13,45000000,2002,7.2,1.85,http://www.imdb.com/title/tt0299658/?ref_=fn_tt_tt_1
1587,Big Daddy ,93,Color,English,USA,PG-13,34200000,1999,6.4,1.85,http://www.imdb.com/title/tt0142342/?ref_=fn_tt_tt_1
1588,American Pie 2 ,108,Color,English,USA,R,30000000,2001,6.4,1.85,http://www.imdb.com/title/tt0252866/?ref_=fn_tt_tt_1
1589,Toy Story ,74,Color,English,USA,G,30000000,1995,8.3,1.85,http://www.imdb.com/title/tt0114709/?ref_=fn_tt_tt_1
1590,Speed ,116,Color,English,USA,R,25000000,1994,7.2,2.35,http://www.imdb.com/title/tt0111257/?ref_=fn_tt_tt_1
1591,The Vow ,104,Color,English,USA,PG-13,30000000,2012,6.8,2.35,http://www.imdb.com/title/tt1606389/?ref_=fn_tt_tt_1
1592,Extraordinary Measures ,106,Color,English,USA,PG,31000000,2010,6.5,1.85,http://www.imdb.com/title/tt1244659/?ref_=fn_tt_tt_1
1593,Remember the Titans ,120,Color,English,USA,PG,30000000,2000,7.8,2.35,http://www.imdb.com/title/tt0210945/?ref_=fn_tt_tt_1
1594,The Hunt for Red October ,135,Color,English,USA,PG,30000000,1990,7.6,2.35,http://www.imdb.com/title/tt0099810/?ref_=fn_tt_tt_1
1595,Lee Daniels' The Butler ,132,Color,English,USA,PG-13,30000000,2013,7.2,1.85,http://www.imdb.com/title/tt1327773/?ref_=fn_tt_tt_1
1596,Dodgeball: A True Underdog Story ,92, Black and White,English,USA,PG-13,20000000,2004,6.7,2.35,http://www.imdb.com/title/tt0364725/?ref_=fn_tt_tt_1
1597,The Addams Family ,99,Color,English,USA,PG-13,38000000,1991,6.8,1.85,http://www.imdb.com/title/tt0101272/?ref_=fn_tt_tt_1
1598,Ace Ventura: When Nature Calls ,90,Color,English,USA,PG-13,30000000,1995,6.3,2.35,http://www.imdb.com/title/tt0112281/?ref_=fn_tt_tt_1
1599,The Princess Diaries ,111,Color,English,USA,G,37000000,2001,6.2,1.85,http://www.imdb.com/title/tt0247638/?ref_=fn_tt_tt_1
1600,The First Wives Club ,103,Color,English,USA,PG,26000000,1996,6.2,1.85,http://www.imdb.com/title/tt0116313/?ref_=fn_tt_tt_1
1601,Se7en ,127,Color,English,USA,R,33000000,1995,8.6,2.35,http://www.imdb.com/title/tt0114369/?ref_=fn_tt_tt_1
1602,District 9 ,112,Color,English,South Africa,R,30000000,2009,8,1.85,http://www.imdb.com/title/tt1136608/?ref_=fn_tt_tt_1
1603,The SpongeBob SquarePants Movie ,87,Color,English,USA,PG,30000000,2004,7,1.85,http://www.imdb.com/title/tt0345950/?ref_=fn_tt_tt_1
1604,Mystic River ,138,Color,English,USA,R,25000000,2003,8,2.35,http://www.imdb.com/title/tt0327056/?ref_=fn_tt_tt_1
1605,Million Dollar Baby ,132,Color,English,USA,PG-13,30000000,2004,8.1,2.35,http://www.imdb.com/title/tt0405159/?ref_=fn_tt_tt_1
1606,Analyze This ,103,Color,English,USA,R,30000000,1999,6.7,1.85,http://www.imdb.com/title/tt0122933/?ref_=fn_tt_tt_1
1607,The Notebook ,123,Color,English,USA,PG-13,29000000,2004,7.9,2.35,http://www.imdb.com/title/tt0332280/?ref_=fn_tt_tt_1
1608,27 Dresses ,111,Color,English,USA,PG-13,30000000,2008,6.1,2.35,http://www.imdb.com/title/tt0988595/?ref_=fn_tt_tt_1
1609,Hannah Montana: The Movie ,102,Color,English,USA,G,30000000,2009,4.2,1.85,http://www.imdb.com/title/tt1114677/?ref_=fn_tt_tt_1
1610,Rugrats in Paris: The Movie ,78,Color,English,Germany,G,30000000,2000,6.1,1.85,http://www.imdb.com/title/tt0213203/?ref_=fn_tt_tt_1
1611,The Prince of Tides ,132,Color,English,USA,R,30000000,1991,6.6,1.85,http://www.imdb.com/title/tt0102713/?ref_=fn_tt_tt_1
1612,Legends of the Fall ,133,Color,English,USA,R,30000000,1994,7.5,1.85,http://www.imdb.com/title/tt0110322/?ref_=fn_tt_tt_1
1613,Up in the Air ,108,Color,English,USA,R,25000000,2009,7.4,1.85,http://www.imdb.com/title/tt1193138/?ref_=fn_tt_tt_1
1614,About Schmidt ,125,Color,English,USA,R,30000000,2002,7.2,1.85,http://www.imdb.com/title/tt0257360/?ref_=fn_tt_tt_1
1615,Warm Bodies ,98,Color,English,USA,PG-13,35000000,2013,6.9,2.35,http://www.imdb.com/title/tt1588173/?ref_=fn_tt_tt_1
1616,Looper ,119,Color,English,USA,R,30000000,2012,7.4,2.35,http://www.imdb.com/title/tt1276104/?ref_=fn_tt_tt_1
1617,Down to Earth ,87,Color,English,USA,PG-13,30000000,2001,5.4,1.85,http://www.imdb.com/title/tt0231775/?ref_=fn_tt_tt_1
1618,Babe ,91,Color,English,Australia,G,30000000,1995,6.8,1.85,http://www.imdb.com/title/tt0112431/?ref_=fn_tt_tt_1
1619,Hope Springs ,100,Color,English,USA,PG-13,30000000,2012,6.3,2.35,http://www.imdb.com/title/tt1535438/?ref_=fn_tt_tt_1
1620,Forgetting Sarah Marshall ,118,Color,English,USA,R,30000000,2008,7.2,1.85,http://www.imdb.com/title/tt0800039/?ref_=fn_tt_tt_1
1621,Friday Night Lights             ,44,Color,English,USA,TV-14,,,8.7,1.78,http://www.imdb.com/title/tt0758745/?ref_=fn_tt_tt_1
1622,Four Brothers ,109,Color,English,USA,R,45000000,2005,6.9,2.35,http://www.imdb.com/title/tt0430105/?ref_=fn_tt_tt_1
1623,Baby Mama ,99,Color,English,USA,PG-13,30000000,2008,6,1.85,http://www.imdb.com/title/tt0871426/?ref_=fn_tt_tt_1
1624,Hope Floats ,114,Color,English,USA,PG-13,30000000,1998,5.9,1.85,http://www.imdb.com/title/tt0119313/?ref_=fn_tt_tt_1
1625,Bride Wars ,89,Color,English,USA,PG,30000000,2009,5.4,1.85,http://www.imdb.com/title/tt0901476/?ref_=fn_tt_tt_1
1626,Without a Paddle ,95,Color,English,USA,PG-13,19000000,2004,5.9,2.35,http://www.imdb.com/title/tt0364751/?ref_=fn_tt_tt_1
1627,13 Going on 30 ,98,Color,English,USA,PG-13,37000000,2004,6.1,1.85,http://www.imdb.com/title/tt0337563/?ref_=fn_tt_tt_1
1628,Midnight in Paris ,94,Color,English,Spain,PG-13,17000000,2011,7.7,1.85,http://www.imdb.com/title/tt1605783/?ref_=fn_tt_tt_1
1629,The Nut Job ,85,Color,English,Canada,PG,42000000,2014,5.8,1.85,http://www.imdb.com/title/tt1821658/?ref_=fn_tt_tt_1
1630,Blow ,124,Color,English,USA,R,30000000,2001,7.6,2.35,http://www.imdb.com/title/tt0221027/?ref_=fn_tt_tt_1
1631,Message in a Bottle ,131,Color,English,USA,PG-13,55000000,1999,6.1,2.35,http://www.imdb.com/title/tt0139462/?ref_=fn_tt_tt_1
1632,Star Trek V: The Final Frontier ,107,Color,English,USA,PG,27800000,1989,5.4,2.35,http://www.imdb.com/title/tt0098382/?ref_=fn_tt_tt_1
1633,Like Mike ,99,Color,English,USA,PG,30000000,2002,5.1,1.85,http://www.imdb.com/title/tt0308506/?ref_=fn_tt_tt_1
1634,Naked Gun 33 1/3: The Final Insult ,83,Color,English,USA,PG-13,30000000,1994,6.4,1.85,http://www.imdb.com/title/tt0110622/?ref_=fn_tt_tt_1
1635,A View to a Kill ,131,Color,English,UK,PG,30000000,1985,6.3,2.35,http://www.imdb.com/title/tt0090264/?ref_=fn_tt_tt_1
1636,The Curse of the Were-Rabbit ,85,Color,English,UK,G,30000000,2005,7.5,1.85,http://www.imdb.com/title/tt0312004/?ref_=fn_tt_tt_1
1637,P.S. I Love You ,126,Color,English,USA,PG-13,30000000,2007,7.1,1.85,http://www.imdb.com/title/tt0431308/?ref_=fn_tt_tt_1
1638,Racing Stripes ,102,Color,English,USA,PG,,2005,5.2,1.85,http://www.imdb.com/title/tt0376105/?ref_=fn_tt_tt_1
1639,Atonement ,123,Color,English,UK,R,30000000,2007,7.8,1.85,http://www.imdb.com/title/tt0783233/?ref_=fn_tt_tt_1
1640,Letters to Juliet ,105,Color,English,USA,PG,30000000,2010,6.5,2.35,http://www.imdb.com/title/tt0892318/?ref_=fn_tt_tt_1
1641,Black Rain ,125,Color,English,USA,R,30000000,1989,6.6,2.35,http://www.imdb.com/title/tt0096933/?ref_=fn_tt_tt_1
1642,The Three Stooges ,92,Color,English,USA,PG,,2012,5.1,1.85,http://www.imdb.com/title/tt0383010/?ref_=fn_tt_tt_1
1643,Corpse Bride ,77,Color,English,USA,PG,40000000,2005,7.4,1.85,http://www.imdb.com/title/tt0121164/?ref_=fn_tt_tt_1
1644,Glory Road ,118,Color,English,USA,PG,,2006,7.2,2.35,http://www.imdb.com/title/tt0385726/?ref_=fn_tt_tt_1
1645,Sicario ,121,Color,English,USA,R,30000000,2015,7.6,2.39,http://www.imdb.com/title/tt3397884/?ref_=fn_tt_tt_1
1646,Southpaw ,124,Color,English,USA,R,30000000,2015,7.5,2.35,http://www.imdb.com/title/tt1798684/?ref_=fn_tt_tt_1
1647,Drag Me to Hell ,99,Color,English,USA,PG-13,30000000,2009,6.6,2.35,http://www.imdb.com/title/tt1127180/?ref_=fn_tt_tt_1
1648,The Age of Adaline ,112,Color,English,USA,PG-13,25000000,2015,7.2,2.35,http://www.imdb.com/title/tt1655441/?ref_=fn_tt_tt_1
1649,Secondhand Lions ,111,Color,English,USA,PG,30000000,2003,7.6,1.85,http://www.imdb.com/title/tt0327137/?ref_=fn_tt_tt_1
1650,Step Up 3D ,107,Color,English,USA,PG-13,30000000,2010,6.2,1.85,http://www.imdb.com/title/tt1193631/?ref_=fn_tt_tt_1
1651,Blue Crush ,104,Color,English,USA,PG-13,30000000,2002,5.6,1.85,http://www.imdb.com/title/tt0300532/?ref_=fn_tt_tt_1
1652,Stranger Than Fiction ,113,Color,English,USA,PG-13,38000000,2006,7.6,1.85,http://www.imdb.com/title/tt0420223/?ref_=fn_tt_tt_1
1653,30 Days of Night ,113,Color,English,USA,R,32000000,2007,6.6,2.35,http://www.imdb.com/title/tt0389722/?ref_=fn_tt_tt_1
1654,The Cabin in the Woods ,95,Color,English,USA,R,30000000,2012,7,2.35,http://www.imdb.com/title/tt1259521/?ref_=fn_tt_tt_1
1655,Meet the Spartans ,86,Color,English,USA,PG-13,30000000,2008,2.7,1.85,http://www.imdb.com/title/tt1073498/?ref_=fn_tt_tt_1
1656,Midnight Run ,126,Color,English,USA,R,30000000,1988,7.6,1.85,http://www.imdb.com/title/tt0095631/?ref_=fn_tt_tt_1
1657,The Running Man ,101,Color,English,USA,R,27000000,1987,6.6,1.37,http://www.imdb.com/title/tt0093894/?ref_=fn_tt_tt_1
1658,Little Shop of Horrors ,102,Color,English,USA,PG-13,25000000,1986,6.9,1.85,http://www.imdb.com/title/tt0091419/?ref_=fn_tt_tt_1
1659,Hanna ,111,Color,English,USA,PG-13,30000000,2011,6.8,2.35,http://www.imdb.com/title/tt0993842/?ref_=fn_tt_tt_1
1660,The Family             ,60,Color,English,USA,TV-PG,,,7.5,16,http://www.imdb.com/title/tt4428038/?ref_=fn_tt_tt_1
1661,Mortal Kombat: Annihilation ,95,Color,English,USA,PG-13,30000000,1997,3.7,1.85,http://www.imdb.com/title/tt0119707/?ref_=fn_tt_tt_1
1662,Larry Crowne ,98,Color,English,USA,PG-13,30000000,2011,6.1,2.35,http://www.imdb.com/title/tt1583420/?ref_=fn_tt_tt_1
1663,Carrie ,100,Color,English,USA,R,30000000,2013,5.9,2.35,http://www.imdb.com/title/tt1939659/?ref_=fn_tt_tt_1
1664,Take the Lead ,118,Color,English,USA,PG-13,30000000,2006,6.7,1.85,http://www.imdb.com/title/tt0446046/?ref_=fn_tt_tt_1
1665,Entourage             ,28,Color,English,USA,TV-MA,,,8.5,1.78,http://www.imdb.com/title/tt0387199/?ref_=fn_tt_tt_1
1666,Gridiron Gang ,125,Color,English,USA,PG-13,30000000,2006,6.9,2.35,http://www.imdb.com/title/tt0421206/?ref_=fn_tt_tt_1
1667,What's the Worst That Could Happen? ,94,Color,English,USA,PG-13,45000000,2001,5.5,1.85,http://www.imdb.com/title/tt0161083/?ref_=fn_tt_tt_1
1668,9 ,79,Color,English,USA,PG-13,30000000,2009,7.1,1.85,http://www.imdb.com/title/tt0472033/?ref_=fn_tt_tt_1
1669,Side Effects ,106,Color,English,USA,R,30000000,2013,7.1,1.85,http://www.imdb.com/title/tt2053463/?ref_=fn_tt_tt_1
1670,The Prince and Me ,111,Color,English,USA,PG,,2004,5.9,1.85,http://www.imdb.com/title/tt0337697/?ref_=fn_tt_tt_1
1671,Winnie the Pooh ,63,Color,English,USA,G,30000000,2011,7.3,1.85,http://www.imdb.com/title/tt1449283/?ref_=fn_tt_tt_1
1672,Dumb and Dumberer: When Harry Met Lloyd ,85,Color,English,USA,PG-13,19000000,2003,3.4,1.37,http://www.imdb.com/title/tt0329028/?ref_=fn_tt_tt_1
1673,Bulworth ,108,Color,English,USA,R,30000000,1998,6.8,1.85,http://www.imdb.com/title/tt0118798/?ref_=fn_tt_tt_1
1674,Get on Up ,139,Color,English,USA,PG-13,30000000,2014,6.9,1.85,http://www.imdb.com/title/tt2473602/?ref_=fn_tt_tt_1
1675,One True Thing ,127,Color,English,USA,R,30000000,1998,7,1.85,http://www.imdb.com/title/tt0120776/?ref_=fn_tt_tt_1
1676,Virtuosity ,106,Color,English,USA,R,30000000,1995,5.5,2.35,http://www.imdb.com/title/tt0114857/?ref_=fn_tt_tt_1
1677,My Super Ex-Girlfriend ,95,Color,English,USA,PG-13,30000000,2006,5.1,2.35,http://www.imdb.com/title/tt0465624/?ref_=fn_tt_tt_1
1678,Deliver Us from Evil ,118,Color,English,USA,R,30000000,2014,6.2,2.35,http://www.imdb.com/title/tt2377322/?ref_=fn_tt_tt_1
1679,Sanctum ,108,Color,English,USA,R,30000000,2011,5.9,1.85,http://www.imdb.com/title/tt0881320/?ref_=fn_tt_tt_1
1680,Little Black Book ,105,Color,English,USA,PG-13,35000000,2004,5.2,2.35,http://www.imdb.com/title/tt0361841/?ref_=fn_tt_tt_1
1681,The Five-Year Engagement ,131,Color,English,USA,R,30000000,2012,6.2,1.85,http://www.imdb.com/title/tt1195478/?ref_=fn_tt_tt_1
1682,Mr 3000 ,104,Color,English,USA,PG-13,30000000,2004,5.5,1.85,http://www.imdb.com/title/tt0339412/?ref_=fn_tt_tt_1
1683,The Next Three Days ,133,Color,English,USA,PG-13,35000000,2010,7.4,2.35,http://www.imdb.com/title/tt1458175/?ref_=fn_tt_tt_1
1684,Ultraviolet ,94,Color,English,USA,PG-13,30000000,2006,4.4,1.85,http://www.imdb.com/title/tt0370032/?ref_=fn_tt_tt_1
1685,Assault on Precinct 13 ,109,Color,English,USA,R,20000000,2005,6.3,2.35,http://www.imdb.com/title/tt0398712/?ref_=fn_tt_tt_1
1686,The Replacement Killers ,96,Color,English,USA,R,30000000,1998,6.1,2.35,http://www.imdb.com/title/tt0120008/?ref_=fn_tt_tt_1
1687,Fled ,105,Color,English,USA,R,25000000,1996,5.3,1.85,http://www.imdb.com/title/tt0116320/?ref_=fn_tt_tt_1
1688,Eight Legged Freaks ,99,Color,English,USA,PG-13,30000000,2002,5.4,2.35,http://www.imdb.com/title/tt0271367/?ref_=fn_tt_tt_1
1689,Love & Other Drugs ,112,Color,English,USA,R,30000000,2010,6.7,1.85,http://www.imdb.com/title/tt0758752/?ref_=fn_tt_tt_1
1690,88 Minutes ,108,Color,English,USA,R,30000000,2007,5.9,2.35,http://www.imdb.com/title/tt0411061/?ref_=fn_tt_tt_1
1691,North Country ,126,Color,English,USA,R,35000000,2005,7.3,2.35,http://www.imdb.com/title/tt0395972/?ref_=fn_tt_tt_1
1692,The Whole Ten Yards ,98,Color,English,USA,PG-13,40000000,2004,5.5,1.85,http://www.imdb.com/title/tt0327247/?ref_=fn_tt_tt_1
1693,Splice ,104,Color,English,Canada,R,26000000,2009,5.8,1.85,http://www.imdb.com/title/tt1017460/?ref_=fn_tt_tt_1
1694,Howard the Duck ,110,Color,English,USA,PG,35000000,1986,4.6,1.85,http://www.imdb.com/title/tt0091225/?ref_=fn_tt_tt_1
1695,Pride and Glory ,130,Color,English,USA,R,30000000,2008,6.7,1.85,http://www.imdb.com/title/tt0482572/?ref_=fn_tt_tt_1
1696,The Cave ,93,Color,English,USA,PG-13,30000000,2005,5.1,2.35,http://www.imdb.com/title/tt0402901/?ref_=fn_tt_tt_1
1697,Alex & Emma ,96,Color,English,USA,PG-13,30000000,2003,5.6,1.85,http://www.imdb.com/title/tt0318283/?ref_=fn_tt_tt_1
1698,Wicker Park ,114,Color,English,USA,PG-13,30000000,2004,7,2.35,http://www.imdb.com/title/tt0324554/?ref_=fn_tt_tt_1
1699,Fright Night ,106,Color,English,USA,R,30000000,2011,6.4,1.85,http://www.imdb.com/title/tt1438176/?ref_=fn_tt_tt_1
1700,The New World ,150,Color,English,USA,PG-13,30000000,2005,6.7,2.35,http://www.imdb.com/title/tt0402399/?ref_=fn_tt_tt_1
1701,Wing Commander ,100,Color,English,USA,PG-13,30000000,1999,4.1,2.35,http://www.imdb.com/title/tt0131646/?ref_=fn_tt_tt_1
1702,In Dreams ,100,Color,English,USA,R,30000000,1999,5.5,1.85,http://www.imdb.com/title/tt0120710/?ref_=fn_tt_tt_1
1703,Dragonball: Evolution ,100,Color,English,USA,PG,45000000,2009,2.7,2.35,http://www.imdb.com/title/tt1098327/?ref_=fn_tt_tt_1
1704,The Last Stand ,107,Color,English,USA,R,45000000,2013,6.4,2.35,http://www.imdb.com/title/tt1549920/?ref_=fn_tt_tt_1
1705,Godsend ,102,Color,English,USA,PG-13,25000000,2004,4.8,2.35,http://www.imdb.com/title/tt0335121/?ref_=fn_tt_tt_1
1706,Chasing Liberty ,101,Color,English,USA,PG-13,23000000,2004,6.1,2.35,http://www.imdb.com/title/tt0360139/?ref_=fn_tt_tt_1
1707,Hoodwinked Too! Hood vs. Evil ,86,Color,English,USA,PG,30000000,2011,4.8,1.85,http://www.imdb.com/title/tt0844993/?ref_=fn_tt_tt_1
1708,An Unfinished Life ,108,Color,English,USA,PG-13,30000000,2005,7,2.35,http://www.imdb.com/title/tt0350261/?ref_=fn_tt_tt_1
1709,The Imaginarium of Doctor Parnassus ,123,Color,English,UK,PG-13,40000000,2009,6.8,1.85,http://www.imdb.com/title/tt1054606/?ref_=fn_tt_tt_1
1710,Barney's Version ,134,Color,English,Canada,R,,2010,7.3,2.35,http://www.imdb.com/title/tt1423894/?ref_=fn_tt_tt_1
1711,Trapped             ,511,Color,Icelandic,Iceland,,,,8.2,16,http://www.imdb.com/title/tt3561180/?ref_=fn_tt_tt_1
1712,Runner Runner ,88,Color,English,USA,R,30000000,2013,5.6,2.35,http://www.imdb.com/title/tt2364841/?ref_=fn_tt_tt_1
1713,Antitrust ,109,Color,English,USA,PG-13,30000000,2001,6.1,2.35,http://www.imdb.com/title/tt0218817/?ref_=fn_tt_tt_1
1714,Glory ,122,Color,English,USA,R,18000000,1989,7.9,1.85,http://www.imdb.com/title/tt0097441/?ref_=fn_tt_tt_1
1715,Once Upon a Time in America ,251,Color,English,Italy,R,30000000,1984,8.4,1.85,http://www.imdb.com/title/tt0087843/?ref_=fn_tt_tt_1
1716,Dead Man Down ,118,Color,English,USA,R,30000000,2013,6.5,2.35,http://www.imdb.com/title/tt2101341/?ref_=fn_tt_tt_1
1717,The Merchant of Venice ,131,Color,English,USA,R,18000000,2004,7.1,2.35,http://www.imdb.com/title/tt0379889/?ref_=fn_tt_tt_1
1718,The Good Thief ,109,Color,English,France,R,25000000,2002,6.6,1.85,http://www.imdb.com/title/tt0281820/?ref_=fn_tt_tt_1
1719,Supercross ,80,Color,English,USA,PG-13,,2005,4,1.85,http://www.imdb.com/title/tt0403016/?ref_=fn_tt_tt_1
1720,Miss Potter ,88,Color,English,UK,PG,30000000,2006,7,2.35,http://www.imdb.com/title/tt0482546/?ref_=fn_tt_tt_1
1721,The Promise ,103,Color,Mandarin,China,PG-13,60000000,2005,5.6,2.35,http://www.imdb.com/title/tt0417976/?ref_=fn_tt_tt_1
1722,DOA: Dead or Alive ,87,Color,English,USA,PG-13,21000000,2006,4.8,2.35,http://www.imdb.com/title/tt0398913/?ref_=fn_tt_tt_1
1723,The Assassination of Jesse James by the Coward Robert Ford ,160,Color,English,USA,R,30000000,2007,7.5,2.35,http://www.imdb.com/title/tt0443680/?ref_=fn_tt_tt_1
1724,1911 ,121,Color,Mandarin,China,R,18000000,2011,6,2.35,http://www.imdb.com/title/tt1772230/?ref_=fn_tt_tt_1
1725,Little Nicholas ,91,Color,French,France,,,2009,7.2,1.85,http://www.imdb.com/title/tt1264904/?ref_=fn_tt_tt_1
1726,Wild Card ,92,Color,English,USA,R,30000000,2015,5.6,2.35,http://www.imdb.com/title/tt2231253/?ref_=fn_tt_tt_1
1727,Machine Gun Preacher ,129,Color,English,USA,R,30000000,2011,6.8,2.35,http://www.imdb.com/title/tt1586752/?ref_=fn_tt_tt_1
1728,Animals United ,93,Color,German,Germany,PG,,2010,4.9,2.39,http://www.imdb.com/title/tt1620449/?ref_=fn_tt_tt_1
1729,The Color of Freedom ,118,Color,English,Germany,R,30000000,2007,7.1,2.35,http://www.imdb.com/title/tt0438859/?ref_=fn_tt_tt_1
1730,United Passions ,110,Color,English,France,Not Rated,24000000,2014,2,2.35,http://www.imdb.com/title/tt2814362/?ref_=fn_tt_tt_1
1731,Grace of Monaco ,103,Color,English,Switzerland,,30000000,2014,5.7,2.35,http://www.imdb.com/title/tt2095649/?ref_=fn_tt_tt_1
1732,A Warrior's Tail ,85,Color,Russian,Russia,,30000000,2015,4.1,,http://www.imdb.com/title/tt4075322/?ref_=fn_tt_tt_1
1733,Ripley's Game ,110,Color,English,Italy,R,30000000,2002,6.7,1.85,http://www.imdb.com/title/tt0265651/?ref_=fn_tt_tt_1
1734,Sausage Party ,89,Color,English,USA,R,19000000,2016,7.5,1.85,http://www.imdb.com/title/tt1700841/?ref_=fn_tt_tt_1
1735,Pitch Perfect 2 ,115,Color,English,USA,PG-13,29000000,2015,6.5,1.85,http://www.imdb.com/title/tt2848292/?ref_=fn_tt_tt_1
1736,Walk the Line ,153,Color,English,USA,PG-13,28000000,2005,7.9,2.39,http://www.imdb.com/title/tt0358273/?ref_=fn_tt_tt_1
1737,12 Monkeys             ,42,Color,English,USA,TV-14,,,7.6,16,http://www.imdb.com/title/tt3148266/?ref_=fn_tt_tt_1
1738,Keeping the Faith ,128,Color,English,USA,PG-13,30000000,2000,6.4,1.85,http://www.imdb.com/title/tt0171433/?ref_=fn_tt_tt_1
1739,The Borrowers ,89,Color,English,UK,PG,29000000,1997,5.8,1.85,http://www.imdb.com/title/tt0118755/?ref_=fn_tt_tt_1
1740,Frost/Nixon ,122,Color,English,USA,R,35000000,2008,7.7,2.35,http://www.imdb.com/title/tt0870111/?ref_=fn_tt_tt_1
1741,Confessions of a Dangerous Mind ,113,Color,English,USA,R,29000000,2002,7.1,2.35,http://www.imdb.com/title/tt0270288/?ref_=fn_tt_tt_1
1742,Serving Sara ,99,Color,English,Germany,PG-13,29000000,2002,5.3,1.85,http://www.imdb.com/title/tt0261289/?ref_=fn_tt_tt_1
1743,The Boss ,99,Color,English,USA,R,29000000,2016,5.3,1.85,http://www.imdb.com/title/tt2702724/?ref_=fn_tt_tt_1
1744,Cry Freedom ,147,Color,English,UK,PG,29000000,1987,7.5,2.35,http://www.imdb.com/title/tt0092804/?ref_=fn_tt_tt_1
1745,Mumford ,112, Black and White,English,USA,R,28000000,1999,6.9,2.35,http://www.imdb.com/title/tt0140397/?ref_=fn_tt_tt_1
1746,Seed of Chucky ,88,Color,English,Romania,R,12000000,2004,4.9,1.85,http://www.imdb.com/title/tt0387575/?ref_=fn_tt_tt_1
1747,The Jacket ,94,Color,English,USA,R,29000000,2005,7.1,2.35,http://www.imdb.com/title/tt0366627/?ref_=fn_tt_tt_1
1748,Aladdin ,90,Color,English,USA,G,28000000,1992,8,1.33,http://www.imdb.com/title/tt0103639/?ref_=fn_tt_tt_1
1749,Straight Outta Compton ,167,Color,English,USA,R,28000000,2015,7.9,2.35,http://www.imdb.com/title/tt1398426/?ref_=fn_tt_tt_1
